,Chunk,Label
310,dormouse shall cried wake dormouse pinched sides,0
311,dormouse slowly opened eyes wasnt asleep said hoarse feeble voice heard every word fellows saying,0
312,tell us story said march hare,0
313,quick added hatter youll asleep done,0
314,upon time three little sisters dormouse began great hurry names lived bottom well,0
315,live said always took great interest questions eating drinking,0
316,lived treacle said dormouse thinking minute two,0
317,couldnt done know gently remarked theyd ill,0
318,tried fancy extraordinary ways living would like puzzled much went live bottom well,0
319,take tea march hare said earnestly,0
320,ive nothing yet replied offended tone cant take,0
321,mean cant take less said hatter easy take nothing,0
322,whos making personal remarks hatter asked triumphantly,0
323,quite know say helped tea bread butter turned dormouse repeated question live bottom well,0
324,dormouse took minute two think said treacle well,0
325,theres thing beginning angrily hatter march hare went sh sh dormouse sulkily remarked cant civil youd better finish story,0
326,please go said humbly wont interrupt dare say may one,0
327,one indeed said dormouse indignantly however go three little sisters learning draw know,0
328,draw said quite forgetting promise,0
329,treacle said dormouse without considering time,0
330,want clean cup interrupted hatter lets move one place,0
331,moved spoke dormouse followed march hare moved place rather took place march hare hatter one got advantage change good deal worse march hare upset milk jug plate,0
332,wish dormouse began cautiously dont understand draw treacle,0
333,draw water water well said hatter think could draw treacle treacle well eh stupid,0
334,well said dormouse notice last remark,0
335,answer confused poor let dormouse go time without interrupting,0
336,learning draw dormouse went yawning rubbing eyes getting sleepy drew manner things everything begins,0
337,dormouse closed eyes time going doze pinched hatter woke little shriek went begins mouse traps moon memory muchness know say things much muchness ever see thing drawing muchness,0
338,really ask said much confused dont think,0
339,piece rudeness could bear got great disgust walked dormouse fell asleep instantly neither others took least notice going though looked back twice half hoping would call last time saw trying put dormouse,0
